year	i	j	role
2022	228ca4d415c54a8c3217f07ade3f7e79	1	c
2022	0136eadfbea439147010ecbbd964fbb1	1	d
2022	228ca4d415c54a8c3217f07ade3f7e79	1	d
2022	6b5be878a4fda60126f3ffa9b4c44c30	1	p
2022	0136eadfbea439147010ecbbd964fbb1	1	p
2022	10d9539ef4a92f4374c44e6e9a71896e	1	p
2022	e34962b8c45d578f47b4c5da486f5a0e	1	p
2022	228ca4d415c54a8c3217f07ade3f7e79	1	p
2022	1c211ad65d608d9f257a7917c88621bc	1	p
2022	181e3435da3cb553cb7fe2658f24b313	10	c
2022	9391d090ec0236ecc3b7d97b3cc73c83	10	d
2022	cb066d61fed7c3f3bcdb1403b7160acb	10	p
2022	181e3435da3cb553cb7fe2658f24b313	10	p
2022	450ed19330054ff2d8752ce1509f2051	10	p
2022	dcbd1c1d00fd0519464bac1d4a2dd4a0	10	p
2022	43a29764291d5077d1fe6286c1c2dfdf	10	p
2022	e74409bcf7bfc346f5cd586b87869795	10	p
2022	cb7905e0c90444682f4fd29901d9a7de	10	p
2022	388a0b3f8f48fae8f81faf6dfc575ee6	10	p
2022	c8ff330a51679be152c8143a532c62a8	10	p
2022	5231fd5935614a26cafaa108b1afb5f1	100	c
2022	7d41a3b6fcb37d9de799e0a3f6f122be	100	d
2022	006c8819a1c9f3d703ae0bfdb4267ee7	100	p
2022	82916e9a46df7751e3e32b1cd42f3d7d	100	p
2022	3d3fce1a812222d03363737195e038d2	100	p
2022	0b2f3de845504bb872d0879122746e95	100	p
2022	48c70938a42b082280e63b60afd036d4	100	p
2022	32b9bf12b155a69d67d83749b532c318	100	p
2022	8dac09df374301b9ffc1740654beda24	100	p
2022	1bdc33f72624a4a50bc72e1bfc9313e3	100	p
2022	6f03012544a5388fa7cf91c353c88910	100	p
2022	8fe924b3da60b5a780eaf142b5c18471	100	p
2022	af62aa090bff491986a48093019d0e0a	101	c
2022	3fc408c991ccd6248c3aade0fd1c9b1d	101	d
2022	faaa0070ba0b8e2541a572bcc2890ecd	101	p
2022	1fc527247c0080b8ca2ae6cb9d310a40	101	p
2022	d70ff70349fb526700f89a992e24e48e	101	p
2022	3f608c63b830c3a9a2d6959ffde95f6a	101	p
2022	6e6645c4615341b17cf934280c4d02fe	101	p
2022	e07535d077d94177f87c1332b6a5c552	102	c
2022	d817e9a86cbd3b56729201aa7eb686a4	102	d
2022	9cfb478193599968df81b126b1bee5dd	102	p
2022	a34c1d933f856e48347289da6d224427	102	p
2022	e97670c3fb24b21ac76ec542fe3e2369	102	p
2022	75014e1c8b349aef2906fc617467e2c7	102	p
2022	66c70b491df5431da9cc58c98f605d09	102	p
2022	ff2fa00fc7be04880298d104d4837588	102	p
2022	288b4cd4d27c8fc3d94b8f9fe45cbd71	102	p
2022	a76f16540c89b3aaaa6a6693473f3a89	102	p
2022	c6893a5577f66af16672d6ef1ca024cb	102	p
2022	10d40e8cc07b57f2a85c7f4b66cf0609	103	c
2022	10d40e8cc07b57f2a85c7f4b66cf0609	103	d
2022	595994680e1038305932ff6aabbde16e	103	p
2022	b6f46a1d9b3bad72a841f43ad2a064ed	103	p
2022	1d030c77313093bfbbff30d79a0cfc6a	103	p
2022	ff30bd13028a905a5aa362698b491550	103	p
2022	fb858371c05a4a195182298e181b2e66	103	p
2022	778d906b89155a85e0979c82195f6aaf	103	p
2022	fb8ca39bc902dbd82904c1031884a65f	103	p
2022	dc4eeba52f131ae787715cdcc6cd5673	104	c
2022	ade109ea9ddf90db5b402d1178bb94b1	104	d
2022	5a7334e285fe3aab27cac8e88bf34ae3	104	p
2022	0f93abe393c1d1956132a021d1e375ef	104	p
2022	8b2353c23b7cc4e14794a1e6e5460806	104	p
2022	d2406105296eac9f81e6f4ec322e83ea	104	p
2022	49cab2fb3e1de6b7d14f35cf1a23f962	104	p
2022	27f9d0c7b1a5e686dfb5b6765a1a4a0b	106	c
2022	6ff3e20393650044df94926789460bef	106	d
2022	514843310f905cc2d73b5bec925d22ef	106	p
2022	8c687778d9328e48ca3e930d018d5a45	106	p
2022	b6da389bc7419b137b374c2ee5280490	106	p
2022	b990535b037496daacc105aa0ba2581f	106	p
2022	b32245a4d6747ad94d29efef89ae7643	106	p
2022	d5f177bc00b06d6a8348263a2e84de39	106	p
2022	e476c4c9bafdc1c2fe547aa4b50e3d11	106	p
2022	812f24ceff31f4bf0448d2f097ddaa73	106	p
2022	fe427550f4ac3c00cd6bb3f8a446aaba	106	p
2022	d4d5a89d4fc3e9de28e565be6b689c63	107	c
2022	8b08a23a1206ea1839f68ebba5951a77	107	d
2022	9f94d8b456eb5822976a4fbdeefe1d8d	107	p
2022	2d3511e7ebd3e74b22675fb1e85144b2	107	p
2022	475516bad6f13050d4b3c0d8e8d5f442	107	p
2022	a7e1d1345eb3bda0e62cece414e0f162	107	p
2022	d4d5a89d4fc3e9de28e565be6b689c63	107	p
2022	24aba3da9fb3045ff911fc22c2adba9c	107	p
2022	8b08a23a1206ea1839f68ebba5951a77	107	p
2022	29cd17fb840ee7d73bcb5e0b07e536fe	107	p
2022	4f5e705b52dae7a1a405f2c24002be08	107	p
2022	d573e0cccf1efced644c2c2fe310a115	107	p
2022	a49130f65cc58e79771f1408b698d8b1	107	p
2022	bf72a1d079ee5c6de84c7f6aff029cda	108	c
2022	e74fa5c33820fa98ca9b31d79c73e7f3	108	d
2022	e1e43f5db6eca7b667c96af72f1c302c	108	p
2022	74546be4384de246bc844e0e4e5e0f00	108	p
2022	eb0aad6cd044abb1aa4274520a8918b4	108	p
2022	34bbee67617763c296280a0858962cea	108	p
2022	15f8e32bf9dec09677a9a2672e06c870	108	p
2022	2f3e4a1302e6c7cd84eb491390624623	108	p
2022	c44106d9fd2b7a476e973b55f557e9bf	108	p
2022	13ffbb19dd86debb55796947237fa379	108	p
2022	ac0fbb4a1b0e45a223d53bb069d060d7	108	p
2022	b7abf40883d086aa522733032b7c342b	109	c
2022	ac03dbd0de7a180fb1637e0bbd8ad4a1	109	d
2022	f6ebca81562c7f742f368f61688e15c4	109	p
2022	529247fa83cdf330ae2fbea9f8a60e45	109	p
2022	98bfa1c8d99bcc12756cb57fba7b147d	109	p
2022	add288e7d8c8ff4dc406a74f3c6a6d87	109	p
2022	732c30e0fe0e89b2201ce0d7cf327734	109	p
2022	8319b8e36e351178431b005e41456728	109	p
2022	e67404c313649f790484bf692bd2d4ca	109	p
2022	50dcabb978d9a031123457ee752e0ede	109	p
2022	5a3638668fe6b0866af3f327dc19ad1e	109	p
2022	25c54005c4f1778c1e5747dd64a64f11	109	p
2022	cbb0a41de67418085e436da51c71ba86	109	p
2022	b225154c665e5158cf8e226251500c2d	109	p
2022	f54e3447c8f8918f44a2c5d8645109d6	11	c
2022	5cb625a5ebb4cf751c372eddb9f3a151	11	d
2022	fa4de739bc37236f317ed7e712500663	11	p
2022	5a05bdcfb8a8f5bb1719eb4e2de20813	11	p
2022	5cb625a5ebb4cf751c372eddb9f3a151	11	p
2022	1c9b198852b98fc06b1d75ff76e9e326	11	p
2022	f54e3447c8f8918f44a2c5d8645109d6	11	p
2022	a9b28459c2f447ee9ac3c26fad962e64	11	p
2022	034310e54a5173e2249196ac74753e24	11	p
2022	9c4b610908291ca4783a9004fe8f01fb	110	c
2022	83537560c1841cd6651e11565a0e8540	110	d
2022	9c4b610908291ca4783a9004fe8f01fb	110	p
2022	ada6be3852c5b6bf596f95db8fc58f1b	110	p
2022	2c81bfd001f1126e7c62316197fa8e0c	110	p
2022	3aa8fea196318a1319dc5641ef6f36b5	110	p
2022	8427f8e9f7759945ed719263e1201ef9	110	p
2022	7a51e19ecfe74f43093a201aeca72ae6	111	c
2022	b67304991efc71bc3f7ea643256d316f	111	d
2022	86d1875bbde8eb95c7e82613df08a30e	111	p
2022	15af6400335a7a8b4c1cfc392edafbaf	111	p
2022	14a2d16089fbc2b2f477fbf93ea027a2	111	p
2022	7a51e19ecfe74f43093a201aeca72ae6	111	p
2022	6bfade13376efaa579328e3dcb4da23c	111	p
2022	6be5bf327d4b1e61df020f94e7971161	111	p
2022	bf70bbba7c722b5b999ec1779d3d86b0	111	p
2022	3d40967c9e872017a818e2e5059c429b	111	p
2022	1fec14ed020c2f09bc9af2380e077034	111	p
2022	651fc2da40d2a84956e90a9a21596905	112	c
2022	724cf3a0fac2d4cf964cefd6e0101306	112	d
2022	4847b9267480b667ef73b84e49bc68df	112	p
2022	bc2433b607f15193a2c375f9bfbb63d2	112	p
2022	9bd4bd1f4cdd65099f79861ade2c3f52	112	p
2022	29986d46ac48a35a1dcab43b5db5abac	112	p
2022	de033a10136c0d213e55bfdb3f359e49	112	p
2022	1c2e1d63a23df58d6eb63b9be021e245	112	p
2022	f5baf8dca6382f0cb44340575f132132	112	p
2022	e46b20d31ee23c29eeb6306b4b0482bb	112	p
2022	ae7562a350fce6805097f9bcd83f7625	112	p
2022	a76f16540c89b3aaaa6a6693473f3a89	112	p
2022	3bffe93c08f794e433c9ec995016ac70	113	c
2022	5e120d763d69e37c304e2b5573e84e17	113	d
2022	a98f0804c6873a4f9a00e7745797bacf	113	p
2022	cb4403cbd459afb12e1a29f719f6311e	113	p
2022	ae125f84333e46adc98d1e186f5831d5	113	p
2022	b8271cb4acda2d8bf80ebeb17b7c23e2	113	p
2022	9940d04d4c751a01c8176d3c0006f1fd	113	p
2022	eb512c6bfe5d6b9387e4cd2341e0b307	113	p
2022	836246aded916521e731c2283618eee2	113	p
2022	643058a36c88fb64abcbad8730a7a3de	113	p
2022	8dcf8c108ef5ae6e321bb36192d785d9	113	p
2022	4c7f59305e05e2f97fe3da83dc120e79	113	p
2022	914221bcd3fa87a69e25229ae3a1812a	113	p
2022	77828a1c69906fc5a320b0397a35a6c2	114	c
2022	ce5addebb1fa6fb5bf9700513980cb98	114	d
2022	030af4f8a80690e69e38d7af0e86f7d7	114	p
2022	bb0450b9e7ca03f98ecfc1908846fad8	114	p
2022	7e8a873902beac21e5e63615ce8bb335	114	p
2022	fed17784364474dce4a40fe4978d31ff	115	c
2022	742435f1bde90211724a1a1aa58172e4	115	p
2022	b484dac65a4d962db81428a17712a1e6	115	p
2022	cafab9ff4c068045bb830c424a100ee2	115	p
2022	75a25012dcee16143e8c71a669d7ebbb	115	p
2022	7c194349b8f0c477d1c8f427dbd4dc0a	115	p
2022	7889f64ef34e4e70183fd5132314d447	115	p
2022	2ed7fc13a349d6b02b39862773ad1d62	115	p
2022	e43807a220a3fb62b1a271582118439d	115	p
2022	b144b56d40ce8efd3d6a08591b0c0eea	115	p
2022	fed17784364474dce4a40fe4978d31ff	115	p
2022	ccd6178270ddd2fa68e4857ebcedc1c6	115	p
2022	34021d71e7aad56a7fce302ecf761aeb	115	p
2022	22bd0b11c0224a7d96ccad6ef08bb5da	117	c
2022	ace0f832a3c822df7ad173aa8b692b33	117	d
2022	b60f1c9c059e1556a0e71e0423106346	117	p
2022	544c506a302c710da126d9fd3f91764e	117	p
2022	af62aa090bff491986a48093019d0e0a	117	p
2022	10d40e8cc07b57f2a85c7f4b66cf0609	117	p
2022	9f7912091216ccea6f17fcb8af46b1cd	117	p
2022	84104e6e7e64f8a15aaff2ac93c53253	117	p
2022	30f6d61be04729998774396abba5dfc7	117	p
2022	21f1f8858f56554880faac49be297769	117	p
2022	3d2aa1cd0f957324a1c2a5086b0226a1	118	c
2022	ec07af20e81256c5059d46d4f1b9bf36	118	d
2022	cf697fcb24c2f11fa26078e8b6b2e67c	118	p
2022	75c7f230483135281db721845da2bbcb	118	p
2022	fcc0a1e171c07cd7cfba80de2e8c71fb	118	p
2022	fed17784364474dce4a40fe4978d31ff	118	p
2022	6f82c2d7a62590974caf4460f93c3bf8	119	p
2022	f57b93abd32be84e38a4e5ec37592a5f	119	p
2022	3a489ee138c7c737b799c60d271ef8b1	119	p
2022	eeec3a1aa30416ebfb5df03570fc5a09	119	p
2022	104542c97de086c9c5e6382721b4385e	119	p
2022	84104e6e7e64f8a15aaff2ac93c53253	12	d
2022	e392a6adf7c73f59c6cecd77a6452d4f	12	p
2022	181e3435da3cb553cb7fe2658f24b313	12	p
2022	4d38b8cf6e2c50802f9335466339b96d	12	p
2022	e365b200358f239f26a678106d317501	12	p
2022	6db591c581b634c33078ca04c744b81c	12	p
2022	bd3b12be9a9657103194eac9d6452415	12	p
2022	03cbf23edadc3ad2da56edd4a470877d	12	p
2022	2cb0b8d8bfbe90a636e2fa97569bc22e	12	p
2022	a401c3d7cf88bbcb8e23aa6656f0c92b	120	c
2022	e1e43f5db6eca7b667c96af72f1c302c	120	d
2022	1fb9c943310635a56059e5fab6630fa2	120	p
2022	a24672ada11a8f21825a12f0c4aa4ee2	120	p
2022	088c0728ea0308a55ca3deb661a1a01f	120	p
2022	943ff5c10c9847ff3a804a88f2d74897	120	p
2022	f7b11addb6089fbe9c9d0bc428504250	120	p
2022	bf01688831cbcd3436309b4868a11eed	120	p
2022	4472d6009f9192068517fb8836658523	120	p
2022	6df1293fda30556f000bcb51ab8c1825	120	p
2022	e45705a1bb7579208eb0df9e73651e75	120	p
2022	e46b20d31ee23c29eeb6306b4b0482bb	121	c
2022	e34962b8c45d578f47b4c5da486f5a0e	121	d
2022	a2e39af9222e410d5774d0a78eeec189	121	p
2022	5a47bd442e6b6da55a302299139bb9be	121	p
2022	5fc7affda7b8dde697e19a3fbcb35b61	121	p
2022	bd5b581492b9ffea07efb1fce736ed07	121	p
2022	28cc943ee033d3072cc4734353faffb2	121	p
2022	774b5073d79ac5cdecc7bb21bb726b0c	123	c
2022	cf1092f9a691f93ae4ed6f1959b4457e	123	d
2022	cf1092f9a691f93ae4ed6f1959b4457e	123	p
2022	eb52ed7952c9fdadf0e9114853b5a6de	123	p
2022	34dae1a33263abaae53e38a2c1dddb70	123	p
2022	1fcbc75366720e8b25fbf25d2347e476	123	p
2022	03d6b8317176370c9bffcd1c9e38c96f	123	p
2022	c0c205d07358f44743b0b2c6ef799dab	123	p
2022	df353181c8ce33cd11760c28e3a1bbff	123	p
2022	a0adaed62ce788b2b673b347d082c2ac	123	p
2022	1fc527247c0080b8ca2ae6cb9d310a40	124	c
2022	addd44b5b927b942e737c5150cd6a2d4	124	d
2022	3fc408c991ccd6248c3aade0fd1c9b1d	124	p
2022	6a90edec9557baaa88743854cd4702c2	124	p
2022	82916e9a46df7751e3e32b1cd42f3d7d	124	p
2022	addd44b5b927b942e737c5150cd6a2d4	124	p
2022	5de1e903741a0229dfb3e46fe2f82991	124	p
2022	5840069930bcf1fcc25c9ff058aa1fdf	124	p
2022	af5528993cf5f25f7a970d31922e804c	124	p
2022	d93cccddb9ea88d5d6796bb0fa8ff2ac	124	p
2022	eb7b449cc1dd371b3508a60fccdcc424	124	p
2022	609500f5fe8e6e612d48ee90f1a50a3e	124	p
2022	a78a692a6d1a72ad9b440d134177d9cc	125	c
2022	1d030c77313093bfbbff30d79a0cfc6a	125	d
2022	eb7ec933cf073ef24552f6edbd48e9a2	125	p
2022	7c2f76177a6e051d7882165634a124ec	125	p
2022	ad61172a188f6c3d444597e7ee0ad521	125	p
2022	f7b11addb6089fbe9c9d0bc428504250	125	p
2022	f340d9339a8229f5e0c1033a4171a854	125	p
2022	14c17c31f1347dd484026c512c50f3c6	125	p
2022	d83bbcb8f79d2550de3df085c27e628c	126	c
2022	74b94b869d50a4765abae171154e9a83	126	d
2022	1384b774a21f19ea75549a191f1c20f5	126	p
2022	d8837f40c995635e4ee3bc5e5ea8e1df	126	p
2022	a3efe8ab75fc81f2f41d0580701e61b5	126	p
2022	7d57629d1526c89a4c399161d1116b88	126	p
2022	7815af43893f54c4440111f49195bc9e	126	p
2022	1b9b76ee548403a61288c22594160d81	126	p
2022	d663795334e7c10d7ba1e8fb6e9f0427	126	p
2022	777ede5f839604eacaced692466fca1f	127	c
2022	6f6c8b3d9ada036fdcc390bbbd1389e3	127	d
2022	7593ba1c996c5bc45924dc20abd5ebc1	127	p
2022	8a7760b07095f9dd7e2cd468d225ae1e	127	p
2022	4a519e315ae3aef8927471a2187245cf	127	p
2022	0b2f3de845504bb872d0879122746e95	127	p
2022	4d8e5e372271df0493a6af8c402e4319	127	p
2022	5bb4bcbdf8a47f4dbe9d7ac3e13cff25	127	p
2022	4c15046e6d5ac1232aaadfa3c897f031	127	p
2022	d4439d4d9d6936c2ded8ad0623b4cd21	127	p
2022	25bd0f5cf427df6ac2748e3060981da3	127	p
2022	d926ef2e4a84bfa3750ffff442ac872e	127	p
2022	5a922f1e3fa7b3be9758bcb1aeb5a2b1	128	c
2022	1bded8edbd90f4808cec23c4f5e13d97	128	d
2022	abe35487d59924d1d1172aee831a3821	128	p
2022	667039c5a81c11db38c2648def756532	128	p
2022	ebcd039268fe89c324773049d398ce7c	128	p
2022	eea0d5a017907d91270a8718d31f249d	128	p
2022	e74409bcf7bfc346f5cd586b87869795	128	p
2022	f767df8d73d0cec93e9b20afe4e69913	128	p
2022	fa5a46c8b6706ee6f98922b6de180aa4	128	p
2022	d5a44a081f0cdb2e8d6c66c45773d5e9	129	c
2022	3ad327f96cd8f4cff3acaa431314d9d4	129	d
2022	d02b025e4e6fb059dd0569b476cc2ecf	129	d
2022	560f98ed07edbc35830f14192ace877a	129	p
2022	c1e3ef643b85401e43df2759ea9f5697	129	p
2022	f29274a19d15729fa954271e45086d3f	129	p
2022	6f6b06b5af63b8e82ba5c08df72456df	129	p
2022	aff84c5cf55a5386a86da6c585376def	129	p
2022	7a51e19ecfe74f43093a201aeca72ae6	129	p
2022	7c1bd6fceebd5537ed7d52d84f6b588c	129	p
2022	9f4bef6eb55bb61ef3996ad73fa822f2	129	p
2022	dc826affebc4f17e8e38dbe36bb58a7f	129	p
2022	1e97e598cc5f1e01cd1e910ef2783963	129	p
2022	11fa8b7fab0e6d1573ca3b1bf92db959	129	p
2022	5381bc0214795f00bbb105bfe5e5202f	129	p
2022	029a4bbc39565bd0a2da2f7315303f92	13	c
2022	940d60ae4ccbeb86457afe95cf5a5282	13	d
2022	ae83bb67193695a4b0fcfd0d39de3658	13	p
2022	74198ebb0d165eddd08298c4cd3ecfeb	13	p
2022	9046fe9496b68b77f62efdc4bd4716d1	13	p
2022	2d701e2661d1cd0e0c3aaa989243a270	13	p
2022	6308a1d0ff0a369d92a56a258f91b3b8	13	p
2022	5edbf5fb2baa073e1b234b7c2398c387	13	p
2022	27f9d0c7b1a5e686dfb5b6765a1a4a0b	13	p
2022	35a330d5e458c34eeb64d86a7ddbbded	13	p
2022	cff9d98f46dab1cf66115068767f9938	13	p
2022	67773ba0bac140ffdaff2f508250e80b	130	c
2022	cfa53fa6495c52059880577a45d3ea5a	130	p
2022	67773ba0bac140ffdaff2f508250e80b	130	p
2022	79c96a82c4aff9ef8d1c234ea998dc7f	130	p
2022	e3561f8d01a1490de286b6143055cc76	130	p
2022	40b4519fdfb2cb3add0289c0523bbafc	131	c
2022	40b4519fdfb2cb3add0289c0523bbafc	131	d
2022	460a20b0b04fc5dcbc3c96f4757fa11f	131	p
2022	460a20b0b04fc5dcbc3c96f4757fa11f	131	p
2022	869476026ff20dc219282c058edf1988	131	p
2022	1555be0ea86f00d470e715ed9d8c4d8d	131	p
2022	603ea116f74ec6ed17ada5ce40647ee4	131	p
2022	603ea116f74ec6ed17ada5ce40647ee4	131	p
2022	29188d24344411e3445c4c9da4001be9	131	p
2022	29188d24344411e3445c4c9da4001be9	131	p
2022	5896a9ad86189a7453d29b6fca5bd3e6	131	p
2022	80cf123a091d4138d09e4c31e609da95	131	p
2022	b8450f843a0248a22db266010ce2787f	131	p
2022	d1ea35c2f1bb4180ac6dac69873c0631	131	p
2022	eb13268e69acf1c1c86c37063353bb4a	131	p
2022	80f5a59768ce753513a4d07299c799bb	132	c
2022	39adc3bf07e4924fddc896767cbb9805	132	d
2022	0c32be68ac0a9313e8cce669068583fb	132	p
2022	81a6f281c101021af9f404969d72c949	132	p
2022	23a4ef1a0f70f57bb69bdd666ca23381	132	p
2022	8a395b100e2692f0724680f414df973b	132	p
2022	12550df0f24de8684fc78b192ce559fc	132	p
2022	756ce872a94b72a4754b9086583f0add	132	p
2022	def4b3e27b6315aaf5174540cfe4ea2e	132	p
2022	3106d347b4ce8c245d3736ee4dd30803	132	p
2022	d578b6ed312b923a3ef3afe9c847cd73	132	p
2022	5f752983d8864ad4523c42c7b6f8e73c	132	p
2022	d70ff70349fb526700f89a992e24e48e	132	p
2022	5d37f22597de8d7ef481002b5b99a8b5	132	p
2022	e19393d3f3e56440b5f4ae420fd12785	132	p
2022	559b03aaa9372adb0ff284d5d4d38d1a	132	p
2022	49cb877f347b47211552ad7a981ce786	133	c
2022	8a09d317a0ae7e3a0081e461b00a43a7	133	d
2022	ae83bb67193695a4b0fcfd0d39de3658	133	p
2022	00d449e5f7ebd60850802b1dc8aa8d4c	133	p
2022	74198ebb0d165eddd08298c4cd3ecfeb	133	p
2022	1bded8edbd90f4808cec23c4f5e13d97	133	p
2022	8e55101ce662e68aeb9bd71608989fff	133	p
2022	51e56611cc8b25d46cc2e4abf589d55a	133	p
2022	1680de4bed22089e03b42716ff0ad2c0	133	p
2022	5f0eb46a2cb1af62c853899a1e159698	133	p
2022	009f2a8b943c6994138e73f35ce7e2ea	133	p
2022	d1289a81bc6ceffbe075fffc28a20c61	134	c
2022	b158e561beefb45921833760497cad35	134	d
2022	d1289a81bc6ceffbe075fffc28a20c61	134	d
2022	b158e561beefb45921833760497cad35	134	p
2022	108efc4e6bea7300119244d041bc6017	134	p
2022	6d5bfb821b3db3e3c368eb57ec42d227	134	p
2022	6721f41fd416cbf3d7cc6b268d695045	134	p
2022	d63a1bc834028c2911294c433c7e10e2	134	p
2022	40406816694392aa90eaca6610759981	134	p
2022	c87463aafc3408d0a6b0633ebfabc819	134	p
2022	88449d7e406069e90b449326e761550b	134	p
2022	4a8af3f8a1c6a44347a641c26f669c59	134	p
2022	271fd0b6f125e306c6a10e72be598a3b	134	p
2022	cafab9ff4c068045bb830c424a100ee2	135	c
2022	95a7ecfd974385d19c421f6b6f5c882c	135	d
2022	bfda1f2e7ee1787d1cf5ce7400f8ce5d	135	p
2022	d0f610cb7cc21ee46793fe42df2f0365	135	p
2022	3d21e9554cffa191f5d5d36a1f203ee8	135	p
2022	cafab9ff4c068045bb830c424a100ee2	135	p
2022	75a25012dcee16143e8c71a669d7ebbb	135	p
2022	15d66f9f1a60efd7c1f4048e52e3726f	135	p
2022	28cc943ee033d3072cc4734353faffb2	136	c
2022	15f8e32bf9dec09677a9a2672e06c870	136	d
2022	9391d090ec0236ecc3b7d97b3cc73c83	136	p
2022	0ea3f7eaf5d34769c814e30a4ad432be	136	p
2022	c81177f8b82d51efee75ca9ab793f5eb	136	p
2022	45436cbe50c2079f4e4459079072f5de	136	p
2022	c43144a4f107d770b18be902f9ebcd78	136	p
2022	e01b065805251956c84eb156c5ff7f42	136	p
2022	620c67908ec8af62821c2498043d0bb4	136	p
2022	d63013ecd633fe1916dfa4c44b1329e1	136	p
2022	816b790cd9780561b459705aa73d933c	136	p
2022	8eda5baeada04552def879ebe4a98b0b	137	c
2022	8635241000b6cd0aee99fb2479b67e1f	137	d
2022	e74fa5c33820fa98ca9b31d79c73e7f3	137	p
2022	3e6aecd228a6cdbafc3d5973b4491553	137	p
2022	3e6aecd228a6cdbafc3d5973b4491553	137	p
2022	0eb43acb9bb9aa647f70d69926281990	137	p
2022	33ad4b444198c78d040ef439ea3a856c	137	p
2022	665b30144c3396b026cfbb75832691fd	137	p
2022	11be0c03a8fd80665194d8a6111377c1	137	p
2022	7b656204d931d166a37bc4463616b9a9	137	p
2022	edfd8e9717d4fc799bf36039646e42f0	137	p
2022	092f8aa87f3672f0f1614b14c36685a7	137	p
2022	20352f2aab79da0529318f9d54ec7479	137	p
2022	20352f2aab79da0529318f9d54ec7479	137	p
2022	e273f75b6f5e2ea0273bcc493b6c9711	138	c
2022	a1b7dfa9c38aaa705c79564495e6b16f	138	d
2022	3fb49f24aa019a40741f94929a4067d8	138	p
2022	165c46ad8c9aaca99ed96bec3f11cecc	138	p
2022	35cc198ca88d0535bd691603675fb32b	138	p
2022	73aef8def6f78a44d8d18521a7031152	138	p
2022	b57974fe612ca4d718a61cf5f1c254b3	138	p
2022	3f8b0f05c74630baa348dd821fc72f87	138	p
2022	9ff4192e0067ebd4ea04b54d34b34d23	138	p
2022	4956bdf12b78098d5a2cd83a13c9eb55	138	p
2022	f8ff01ce7cb93524b554e9dff078cb64	139	c
2022	e85cc050138fe0a31fd5fea0fd407663	139	d
2022	e85cc050138fe0a31fd5fea0fd407663	139	p
2022	1693296675231d612c409167479f2a07	139	p
2022	bfc5bda84aaa8ea0f101d652bb96ff03	139	p
2022	bfc5bda84aaa8ea0f101d652bb96ff03	139	p
2022	82aefcae98d3e3c3da69ae250ae02986	139	p
2022	12d088bc03b2af8869f16eb2aaa43e2a	139	p
2022	12d088bc03b2af8869f16eb2aaa43e2a	139	p
2022	be999425f91f126444dbf06c69d34f9a	14	c
2022	674855103454b18a5626045eaf25b34d	14	d
2022	169927bdeef40e0a8769c465ddfdc44b	14	p
2022	00137e2398b15763edf2a7da561a046d	14	p
2022	00137e2398b15763edf2a7da561a046d	14	p
2022	5205ab63071996ee2f407a9939367f57	14	p
2022	89e07a94c673ffd59886060709eaa87e	14	p
2022	83537560c1841cd6651e11565a0e8540	140	c
2022	f583f1a94576c5a56a34ef1ab575f8f9	140	d
2022	9e63735cbf97538e43b6338963f1ab6f	140	p
2022	f3e849996916898e16ba6f3ef5d8544a	140	p
2022	d581f2191b3a98462b366e3a8c544848	140	p
2022	3d2aa1cd0f957324a1c2a5086b0226a1	141	c
2022	76735e3faf08d09a951153287700b511	141	d
2022	87ce1e7d7f7e1db0f2a2da11d52c044e	141	p
2022	c1d0b4c7c69791ab879a4558abf44678	141	p
2022	3f5e6b2b92ca3db78f7ddbb47848bf5e	141	p
2022	3bffe93c08f794e433c9ec995016ac70	141	p
2022	74500e30afccc872f3aa25a2c2ad9d12	141	p
2022	ea8d03ee18830750e3847cee11cd3192	141	p
2022	bd4fc76e0ed3915758f2d1afc80d46ac	141	p
2022	66f2d9d090042fbffcbfaa4310c1717e	142	c
2022	e0877e127c88140a9929c91df2e902e4	142	d
2022	2bd6f283927a36fc864cd01ccc499c94	142	p
2022	1876022eb9695a4399ab56eea7cb9926	142	p
2022	40e00508818bb1d5e384eb60845d04be	142	p
2022	25f3b3d7b013339b8b9f5aa5146a1aaa	142	p
2022	1ee217a3c3343dd94a767262422e8f33	142	p
2022	339c1d11c4f0b65ab5c73cfed4cb3dee	142	p
2022	ed40e7b7b890211c44f47ddd30d28362	142	p
2022	9f1416f195fe714f631206d9ded90b3e	142	p
2022	12bca09c8a7bd0f08e089e3c6dae4a93	142	p
2022	8c3db9fd2201e23ff2328a5827900df8	142	p
2022	33ed2ff8b47ed619cf0acbf0dca04516	143	c
2022	3106d347b4ce8c245d3736ee4dd30803	143	d
2022	7593ba1c996c5bc45924dc20abd5ebc1	143	p
2022	10e69dbb3dd553b6967d3da02ae939f7	143	p
2022	5f07892e4453152f0fb8f5412c9a8a1f	143	p
2022	5bb4bcbdf8a47f4dbe9d7ac3e13cff25	143	p
2022	2dfec20ad204734ad62b168ab226525a	143	p
2022	86ee80971c19694091dcf6974ac0da90	143	p
2022	adab85ccc5babc3eb8b14d07487475a5	143	p
2022	6d4e20f6182d63e7b9b5b9c5fa452670	143	p
2022	29cd17fb840ee7d73bcb5e0b07e536fe	143	p
2022	d56f6fb6a6410b36f42347fbe2ad93b0	144	c
2022	c9cede62eb58805ce1d6ddc96f9ebde2	144	d
2022	87c96993939f5d24f7a9e591f16fa33a	144	p
2022	d56f6fb6a6410b36f42347fbe2ad93b0	144	p
2022	c9cede62eb58805ce1d6ddc96f9ebde2	144	p
